4000
0	0	-13	-3
36	-3	-5	14
-49	11	13	-49
37	-32	2	44
28	21	-36	25
5	7	-26	33
-32	12	-30	10
24	25	-38	-25
6	40	13	-6
1	-29	3	38
-59	0	44	-30
-37	-9	34	20
0	1	-21	-43
-7	-44	0	-49
32	-20	8	28
-37	-10	24	16
-30	-12	-12	-5
-3	-4	5	-47
-22	-4	-8	-6
-14	-4	26	-23
-19	-25	-10	-7
-34	29	1	-2
-22	12	3	17
-16	-9	10	51
-26	30	-26	16
2	-11	4	-7
-31	7	-35	-29
47	-34	48	-8
0	-17	1	0
5	14	-41	-23
3	0	-13	2
-14	-14	50	-18
-7	0	4	9
-26	38	-12	-29
17	33	28	-31
2	0	20	-7
43	10	-1	0
14	-44	-13	-28
-39	-39	10	30
-16	6	-45	-4
45	33	15	8
-16	6	-44	27
-17	24	54	-15
43	31	-10	43
43	18	0	-1
2	5	16	20
0	0	-17	-19
-47	3	-46	-18
10	-4	-27	25
-13	-39	-24	-33
3	2	-55	4
40	38	37	5
-14	14	-16	-14
-3	-3	-7	8
-13	21	-7	-18
-8	-7	-18	-9
47	-15	36	35
6	21	29	22
0	0	12	26
-56	10	-27	32
37	25	-55	3
9	-11	-5	56
-15	26	-3	-3
-2	-6	12	-6
-31	-48	31	-42
22	-49	-33	16
28	-13	44	3
-12	10	7	-31
-17	0	-31	1
-2	-20	36	-5
-30	-27	-6	11
-37	29	11	9
32	23	-16	1
-4	20	0	-34
39	-12	14	21
51	-26	-7	16
0	9	-7	19
26	-33	-34	-47
30	14	-4	40
3	6	0	0
-10	-7	-52	9
15	14	0	12
-16	36	-15	38
41	-20	7	0
-21	35	1	1
-12	-19	-43	7
35	-41	-38	29
2	41	0	3
-13	-12	7	8
-23	42	0	-3
5	0	55	-19
24	0	0	-35
-35	15	4	19
-29	-30	-7	51
-43	-1	30	-12
7	-8	-1	-1
-31	-16	18	22
-49	-28	3	46
10	-54	-21	16
0	-1	-41	14
-49	-2	0	-26
1	1	-47	-4
58	-11	25	-5
-4	-40	13	-2
35	-19	14	-13
1	-2	19	4
-6	0	20	-16
14	-11	38	38
34	23	-34	-19
-2	11	-5	-3
-33	-30	-15	5
3	-4	-7	0
-51	-3	1	-21
-15	-43	-22	-1
18	50	-42	-20
27	17	18	0
-37	4	16	-55
-22	2	16	55
-14	-20	-1	0
1	-7	25	35
5	-1	20	-21
-7	24	-3	9
0	10	43	5
16	-21	24	11
-1	-3	-17	-55
-7	13	-3	3
-30	14	0	0
34	24	-10	12
-54	19	-36	2
35	-26	0	-37
0	1	-36	23
-19	49	31	-11
-9	7	-8	54
43	-33	-22	7
-27	7	-11	-3
-55	11	0	7
-52	-27	31	12
-15	2	-33	27
-48	-14	-7	-6
49	-25	1	-1
16	11	20	53
11	12	36	-19
30	34	12	-19
37	39	4	-24
-7	-11	33	-4
43	38	12	-50
-6	0	37	8
34	4	-13	-5
49	-7	-18	3
51	-23	-6	-53
-9	32	-24	19
9	44	41	42
12	6	-38	-45
5	4	-4	-23
-26	14	-17	3
-31	12	-8	11
19	47	-11	-47
12	54	-37	32
-7	-13	-4	-31
-11	20	58	-7
24	-3	36	0
44	4	9	47
-28	-10	-14	39
-56	4	-44	38
25	-53	-9	58
12	-8	-48	-22
-32	-49	10	4
-53	6	-19	17
23	10	5	10
-20	-27	17	-19
38	-13	-6	9
-18	10	-34	15
51	-8	-21	-25
10	-17	22	2
-33	-39	-19	-14
-56	-14	-13	55
-30	35	-32	-13
-48	-3	22	3
4	-12	22	8
57	0	-11	28
-8	16	2	-11
-44	-19	15	-23
0	0	7	-2
-11	-48	-35	-11
35	-29	24	42
9	-3	1	-32
-4	-43	-27	-46
15	32	-22	6
6	2	54	-3
11	-38	-3	0
4	7	-55	16
36	36	-7	-6
-45	-34	-31	25
-12	28	-2	12
3	47	-45	0
46	-12	-2	22
-23	0	-10	-20
12	-21	-24	39
-19	-50	13	2
25	-44	-13	9
-36	7	10	0
24	-7	-32	-49
-8	6	-28	-9
-45	13	16	-10
-8	-27	-39	-37
4	5	47	-6
6	1	-56	-2
-17	-52	-1	16
-33	5	-14	-4
-42	-38	11	-17
0	4	13	11
0	-22	42	34
-17	-10	28	11
16	51	7	-3
13	-18	-29	-21
-1	-7	-5	-9
-19	-6	45	-30
-12	-47	-8	-11
13	1	15	-7
13	-11	2	13
-37	-17	24	-40
38	27	3	15
2	18	-10	-7
26	37	5	-13
48	-8	0	0
13	16	-14	8
-49	0	6	9
-23	-44	27	-52
10	-7	4	-3
40	3	41	-6
-15	-42	-37	31
-23	-37	24	41
33	-6	20	-13
11	3	-30	15
-13	-22	-28	-9
0	0	46	4
28	-9	18	-38
0	-46	-3	32
0	0	19	14
-10	6	-2	5
23	-5	-7	10
-16	10	6	10
0	0	-13	39
-17	31	11	-13
-10	7	47	0
10	-21	-53	4
2	-29	-33	22
-28	33	30	28
-16	-4	0	-14
-26	-35	31	27
-33	17	22	-10
13	-20	19	15
13	9	-7	13
26	49	9	-6
-22	48	28	24
6	1	23	49
-29	-39	19	18
-8	17	-8	4
-16	14	27	-8
10	-5	41	14
-38	-17	38	38
-3	48	-1	-5
22	19	-15	14
38	2	-9	-1
3	2	25	21
0	0	-13	-48
6	11	41	-31
6	-11	12	9
39	-2	1	5
-12	-15	28	-14
-20	-25	-3	-5
45	18	-13	-6
0	-11	54	1
-17	2	3	-48
17	3	52	8
36	-26	52	-9
-14	-4	-35	-41
-16	20	38	-43
8	-16	-26	-13
-7	25	33	42
-11	-12	7	-17
0	27	-31	38
8	22	-42	-5
-14	-12	2	0
18	-2	-28	-12
-25	-14	-43	41
-40	2	-47	35
-26	-38	-1	3
-1	10	6	16
15	25	-2	-41
47	31	20	32
24	4	25	-2
29	45	56	-9
-11	-4	12	19
-26	-8	-6	14
-30	15	18	-19
0	-1	-36	-16
0	3	-48	-27
0	27	19	13
0	44	-25	-28
-14	-33	-37	42
11	-17	-12	2
3	17	2	-36
-2	-3	-9	2
18	2	0	-17
-6	44	21	-11
27	2	-37	-15
-23	50	-43	-18
-32	-44	-26	-45
42	-1	35	-3
26	-18	-25	15
-14	-1	-18	17
-16	23	0	-27
14	-40	-29	39
-20	28	21	11
2	8	11	-26
-24	13	-9	46
-29	16	7	3
-2	-3	6	-23
-23	53	30	-37
15	12	44	21
-10	-4	6	-5
-48	-6	-42	5
0	45	40	-11
-13	33	22	-12
40	-27	-6	3
-14	-44	-9	-16
10	-21	-4	-2
-2	34	-22	53
5	45	0	-48
-25	-53	-13	-20
-6	-6	16	-56
-39	30	-9	45
6	-13	-2	45
4	4	-22	36
9	56	45	-9
12	-16	-22	-1
-19	3	32	23
14	14	56	-4
-1	0	-20	29
-5	3	-11	-14
-9	12	-24	9
-12	-32	-33	35
14	1	5	17
4	-24	-11	-45
-16	17	3	-25
-31	31	-25	-22
15	1	-39	-44
-9	-19	-29	-33
32	13	-1	3
35	-24	49	-16
45	-15	-1	-2
-5	-34	0	-2
-43	-23	0	-1
-37	46	10	45
5	1	-2	-7
24	8	33	-2
-30	-36	-20	23
6	2	-33	-20
31	4	-3	-6
10	5	-8	-39
5	37	-17	-54
-13	25	-27	-29
-16	-17	54	-22
2	-41	-42	-26
11	-47	-3	-37
-11	2	-38	32
-23	16	0	0
8	30	48	16
-24	20	-25	-31
24	7	-3	-2
46	29	59	-3
21	20	1	0
-20	-17	0	15
-32	-12	-13	17
-3	24	9	-15
-37	11	-9	-16
17	44	-26	-35
23	8	-40	-34
14	-1	-32	48
29	1	-5	-23
-22	-19	29	-28
0	-11	4	-1
-14	26	48	32
1	0	-40	27
2	-15	-7	0
-15	-41	40	34
52	24	6	-2
-44	-20	17	29
-11	34	-21	-39
-3	-1	25	0
33	31	32	45
-50	-18	-11	6
14	6	-34	-34
-11	-24	-2	0
-3	-51	8	8
-28	-7	0	0
11	34	-19	21
-32	21	4	-10
2	51	-16	45
30	16	-5	-15
16	0	43	6
6	46	-14	-37
31	-31	-27	8
13	26	-18	-22
13	-40	-20	-5
-7	-1	0	0
-43	33	37	-29
8	-48	35	12
18	53	28	44
15	-19	35	8
5	12	-32	23
14	-10	-13	-41
-5	-1	15	-33
-9	1	24	-41
27	-4	5	-32
-26	10	2	-3
-32	21	28	-12
-2	-1	30	-34
-3	1	-15	21
-25	-45	26	-19
25	-4	0	-27
21	-36	30	-31
-43	2	-28	9
-10	-29	4	-1
-14	2	2	-16
19	-4	-3	6
3	-17	38	-6
12	-6	11	57
-3	-6	-31	-2
11	-11	-46	-11
-24	-3	37	-20
35	-5	3	0
-25	-1	0	0
-46	-27	-27	-26
46	-32	-47	-5
4	11	-41	15
-11	-16	44	30
3	5	-43	-37
-2	-23	12	-53
0	-30	42	13
2	2	14	44
33	-21	0	1
45	0	9	4
32	-40	27	6
20	15	1	35
38	28	14	0
5	7	16	-54
-21	12	-6	31
-20	10	-3	54
34	0	37	9
-49	-12	48	-1
-2	-11	32	-29
0	2	-3	-6
-3	-1	-4	3
11	17	33	-22
18	4	7	-11
-35	33	25	-7
26	-1	17	-12
16	27	-39	-39
0	2	-24	-35
-36	-1	1	12
-45	-18	-8	-32
-53	12	26	-11
10	51	37	-31
20	-40	-40	-40
5	-14	5	-12
-26	-49	31	13
41	-19	0	0
16	-36	-38	-1
-34	16	-13	25
-17	29	9	-52
-15	5	18	49
13	36	5	2
-18	-34	45	-9
1	0	10	-16
-14	-12	-1	-4
13	5	35	-20
47	36	-37	19
13	6	-38	-39
38	-37	-51	-10
-45	-28	17	15
0	29	2	0
5	6	5	-54
-42	-38	0	0
2	14	22	50
25	-27	5	-56
-38	-19	23	17
-10	55	-7	-16
-19	38	-33	44
-44	-17	-6	-7
5	-27	13	-4
-20	-26	3	0
-16	-51	-6	11
0	0	-18	-1
45	-33	-31	-33
-21	48	-1	-14
22	-8	41	8
-1	-4	-12	50
24	-2	2	27
24	14	-9	-2
-5	-36	5	4
-12	17	2	10
-54	2	-7	7
-29	-5	3	31
-44	18	-5	-1
-25	-42	-33	-18
19	-17	6	-12
-25	-41	-33	15
2	-13	-9	26
-9	15	-4	41
0	4	23	28
-10	-2	6	20
-16	7	11	-4
12	-12	-13	-29
-30	-28	3	37
7	0	46	18
-10	-58	-18	-47
10	-26	10	-30
-3	-7	-6	-35
18	2	-1	1
-1	10	-1	-17
-38	22	31	9
-46	0	-6	0
-4	40	0	-1
0	-1	5	59
31	-12	-35	11
3	-23	-26	-19
33	44	-3	-1
49	28	10	33
-46	0	-11	-37
1	4	-29	47
24	26	-48	-11
0	-49	41	-36
-11	2	-21	-13
40	-38	0	19
39	33	-21	22
-19	-20	-1	0
22	-14	-52	-8
-4	-2	-12	-19
-53	-4	2	-1
-1	4	5	9
-17	52	-9	34
-27	-7	11	0
5	-19	21	25
33	23	49	19
5	-1	16	-10
-58	-9	0	-31
22	10	29	10
-26	52	0	0
43	1	54	-22
25	-38	-40	-20
0	-18	30	4
0	1	8	-9
30	-3	5	2
22	-20	-45	-17
-6	-44	-51	-3
10	11	36	-37
2	50	27	-13
6	24	-31	40
16	-5	-15	-36
-41	2	-16	-5
-55	-4	-15	-20
7	19	10	-28
19	9	1	0
42	40	14	40
-53	-14	-35	-8
-37	-30	-51	-24
18	12	4	5
-34	0	-2	-30
0	-4	-11	-24
-4	10	0	-3
53	-11	21	1
-50	5	-11	15
-9	-47	-5	-2
16	-49	-28	0
11	46	28	-4
9	-7	6	3
45	23	-2	-39
15	-12	-19	-46
-12	-4	16	35
4	10	-25	-1
16	-19	-9	10
-7	15	-44	10
-48	-26	-2	40
43	6	-5	17
-4	16	2	-1
-29	36	6	-2
-32	45	11	-36
-20	3	0	-1
2	-16	-4	-4
-29	21	41	-36
-3	5	-5	-29
17	-31	-1	22
0	0	14	-19
-23	-27	-1	31
13	-32	6	34
-4	-9	0	-4
-40	-11	30	-37
-23	-31	-5	27
0	52	-22	-48
36	-40	51	21
-16	39	3	-8
28	17	-33	4
-4	-29	-7	37
24	3	-8	16
-3	-29	-3	41
40	-11	35	-36
-10	-13	19	-26
10	37	-31	-5
-22	39	-24	-45
-11	9	-6	-8
42	-31	-2	-27
33	39	25	-49
44	13	2	-9
33	2	26	31
12	-36	-6	-9
5	-14	-28	-29
-34	-6	0	3
15	-21	-49	0
-1	-3	51	-1
-49	-21	22	7
-11	-44	1	0
-20	-5	-3	7
-26	18	-31	-2
42	-14	-15	49
10	-48	11	-21
-24	-2	-12	36
-42	-15	0	-20
-28	27	-13	-4
8	-7	21	20
26	26	-26	-2
52	14	-18	16
-13	16	-10	-15
19	-32	46	-3
8	1	-35	-14
7	4	40	-30
50	-31	-21	49
6	31	16	-43
-2	-12	3	-20
0	0	-30	-6
-21	24	44	2
-6	30	-23	2
-1	0	23	-31
32	31	-1	10
-27	-4	-24	-12
0	-1	-55	15
12	20	0	0
-28	-14	-27	15
-22	48	26	-31
21	16	-10	19
-45	20	27	-2
2	-30	-2	21
-37	28	-5	8
8	-14	-4	0
-7	-41	34	-27
56	19	-9	-39
10	-58	-5	-51
-8	1	-6	-23
4	22	-15	-14
-24	19	26	-40
-23	4	-4	-6
-2	0	15	-26
-16	12	44	16
3	-1	-26	-23
3	1	22	44
16	-19	-19	32
-6	-13	-29	13
-1	-3	-22	6
-20	4	-23	-8
34	8	13	-14
17	2	-31	9
-34	0	4	5
-29	-10	16	11
17	-11	27	52
-31	13	-1	-19
-20	3	4	4
55	-5	3	-6
6	10	-4	0
0	29	-8	16
40	22	-28	-29
29	-13	-3	59
52	24	-54	9
-9	0	27	2
10	14	6	-4
34	14	8	-37
31	-20	-2	21
-7	40	8	18
36	14	14	7
-13	1	57	-1
55	17	13	-47
27	-26	56	13
21	-37	2	-24
28	-43	32	40
12	-58	-8	45
0	0	-7	55
-12	-39	-4	-26
30	-21	0	-24
5	-1	40	-32
-29	0	-16	-27
4	15	-9	55
1	-29	-11	-54
-7	-9	7	-45
-9	-23	-4	-9
-29	-2	-30	-29
-18	-8	-2	13
41	0	-4	-4
-12	35	20	12
23	-7	-38	29
-14	-14	16	33
-3	10	-43	0
-17	-24	-27	14
18	52	38	-42
-49	-28	13	-28
-5	11	18	23
-45	-24	13	0
0	2	-5	34
-26	-46	22	-34
12	-14	16	38
31	-41	2	5
-8	52	-4	-1
-6	14	-2	-18
0	-5	46	-3
-43	-16	47	-18
9	-38	-11	5
-23	49	38	45
-22	-36	-17	-56
8	-24	-21	-21
8	-19	54	-1
-32	36	-16	30
9	-32	-46	-10
0	0	-35	44
7	18	14	40
-49	22	-10	-48
-4	-20	5	38
-24	13	37	44
-36	-32	-12	-39
40	4	-14	-25
51	3	-7	-1
-2	-56	-4	16
14	-6	-54	-16
-19	55	16	-11
38	0	9	-55
-1	2	-32	7
45	2	30	-20
-15	-7	-5	22
-6	28	2	4
-11	-31	2	-24
2	25	-49	4
-15	0	-34	10
16	56	0	17
6	37	2	0
53	7	2	3
40	-7	-4	3
-4	-32	40	-22
-45	16	11	-4
22	-51	9	-41
-1	-19	8	-22
-23	-34	19	-6
-12	36	-21	-17
55	9	19	36
-27	-16	-4	19
-34	11	-14	14
35	3	-27	-44
12	6	20	32
-53	-14	-9	-32
7	-9	-20	-16
38	38	-12	19
0	-59	7	31
-25	-17	-30	19
0	0	2	33
21	-16	19	22
2	9	11	28
2	-55	-49	18
21	-17	-3	-22
-5	1	31	-5
-4	15	-4	41
24	15	28	24
52	-27	37	3
16	30	7	4
-33	-3	40	13
7	-40	-53	24
46	-19	-7	-5
15	-25	-10	-6
41	-2	0	-1
31	3	43	-9
-4	-1	55	14
26	0	42	-24
-17	-9	30	20
-19	-25	31	21
47	-31	22	-34
-22	11	4	4
-1	-59	4	-38
-22	-19	-14	24
34	48	3	0
46	13	33	0
-8	54	3	14
20	26	4	0
-8	-32	-10	-3
6	30	-16	40
-41	-8	16	-38
-41	-39	-3	-20
-18	4	2	20
34	32	17	49
12	34	-37	17
-53	17	-6	-1
10	-6	17	9
6	4	-1	-17
-46	0	16	52
49	13	-37	40
-27	-31	-11	1
-3	1	39	1
5	4	-18	-46
-47	0	-18	-51
15	53	4	40
-13	11	-51	-22
1	3	23	-40
-19	36	-35	-15
40	0	-25	53
14	-23	0	1
23	4	5	9
12	-23	-50	-14
11	5	24	51
5	-50	-14	1
-33	-9	31	36
-4	17	-47	-30
32	37	0	0
10	-2	16	-13
-11	-20	-50	32
-10	44	-3	32
20	51	15	-12
47	-16	22	-50
18	4	-22	31
0	0	-1	-46
-13	-16	-17	46
-42	-9	-9	17
-53	16	16	4
-11	-24	36	-21
-4	-18	3	-11
29	4	-19	12
-1	-8	-3	21
-37	42	14	-48
5	47	-20	3
-13	7	-33	-19
-2	54	-1	10
0	6	-4	3
13	-19	14	-50
21	17	16	49
53	-9	5	11
9	-15	3	-5
42	-1	28	-37
0	0	8	36
12	-11	2	54
-41	-33	46	5
-24	47	49	21
8	-6	32	-49
-14	9	-40	-2
42	-6	-7	-25
0	0	-2	18
-41	32	14	-26
9	32	-29	-32
0	0	30	8
-46	-13	0	0
-15	-35	44	24
0	-26	-4	0
-15	36	4	15
-11	45	4	-31
34	35	-32	-15
38	-39	5	-8
-25	-25	5	26
19	-19	41	-16
11	47	-8	0
-1	1	-26	40
-16	-5	58	-4
-7	3	-50	-10
25	-18	-16	-2
38	27	-33	-3
-6	11	28	-36
-7	-12	-16	-37
-13	-55	-44	-1
-14	-24	-5	5
0	0	-4	-54
-13	13	16	18
-35	36	-12	37
11	-6	-11	19
13	24	7	-5
-16	-45	36	-28
34	-6	-36	-2
-17	-52	-6	59
-51	-29	0	0
0	52	41	-20
-37	17	-2	3
36	25	-38	23
-11	-31	-7	-18
19	17	-13	-26
-25	-16	51	-15
1	-18	23	-38
53	-21	-30	0
0	0	9	-45
-2	52	6	4
45	19	16	13
-42	20	-12	21
17	-18	-32	13
-6	6	-31	22
10	20	16	35
-2	-12	-9	-36
45	19	6	-4
6	-4	14	0
18	32	-6	27
11	25	12	18
-24	-52	12	-34
-50	10	15	3
0	0	43	-21
15	17	23	-1
-8	39	-12	-19
-5	51	-16	0
-15	-33	-52	-26
-12	-53	17	-21
-12	-9	-24	-41
-1	0	-2	-41
-13	-57	3	-34
-25	23	-1	-6
37	39	26	-6
2	0	-29	-48
2	30	31	12
-10	47	-44	33
-23	-32	3	7
-19	-34	0	11
-9	24	-17	-6
-29	31	54	-9
-15	-22	-11	31
-7	16	-32	-7
55	1	-41	-1
6	0	-11	36
13	-3	-2	32
-12	1	14	12
-32	-19	-10	-19
24	18	43	-40
-41	22	-10	14
7	54	-8	2
9	18	36	20
19	9	-24	-15
23	1	1	2
-14	41	-10	-57
3	12	-42	-13
0	0	23	-47
10	27	-28	32
-18	13	58	0
-6	-2	6	3
-20	-20	-37	21
-17	21	-39	-29
-27	-40	-7	9
4	19	-3	3
1	16	-18	-56
-16	35	-54	12
6	32	-1	-6
-28	-19	-39	17
37	-23	21	-10
31	45	-41	-7
-25	-2	21	5
-8	-42	24	-33
29	26	36	15
5	33	-18	-12
-25	-1	-10	6
0	0	-44	0
4	7	43	-37
6	33	28	-15
-33	34	-59	-2
-29	3	-14	-17
38	-35	22	-10
-5	34	37	-15
-7	-8	8	-10
10	52	3	-34
37	11	45	15
31	23	-53	10
-11	-4	-36	12
-33	6	-36	-35
0	0	10	-56
39	18	-5	0
32	19	5	4
16	43	-11	5
2	39	-13	10
-47	-23	14	-21
-24	43	-34	-17
50	-28	32	-49
-4	31	47	26
20	21	-20	4
22	-17	51	7
-10	25	30	-27
-56	-20	-39	25
47	-21	-10	-57
24	-42	-12	0
2	1	-43	9
-24	30	-22	29
3	-19	-13	25
28	-18	-39	39
12	5	-13	5
-47	-26	-39	-34
-18	-40	13	-41
-7	-12	-30	30
45	-30	16	-2
9	40	-30	5
-8	-26	22	-10
-3	18	22	46
18	-16	7	7
-11	-12	0	26
-16	1	6	12
-6	-54	0	-7
0	2	7	-52
36	6	32	-15
-4	-5	9	21
50	12	-15	-10
-20	50	0	-33
8	-3	31	-39
3	-28	18	-13
38	-2	42	-10
6	-52	54	-13
-28	-4	44	37
27	-6	-14	30
-18	27	-51	-27
-25	21	-18	-3
24	6	-16	-12
9	4	51	25
-12	13	-25	14
27	9	7	-2
-54	-13	2	27
4	7	-6	-5
22	-10	24	7
-23	8	-25	41
14	42	-33	-16
-3	-1	-53	-11
-33	41	-15	20
-20	13	-34	40
26	-38	29	-38
-34	-13	-27	-14
50	26	54	21
-26	-28	-6	-8
-26	-25	-26	-13
17	2	13	46
21	-2	-23	-4
1	11	45	32
-9	21	-20	9
12	36	-44	15
-38	4	15	-25
-2	5	-37	8
2	-16	4	-5
2	13	1	-27
29	-25	-2	1
-17	32	-3	10
-37	-2	-1	7
31	7	1	30
22	13	-13	6
14	24	-34	47
0	-35	-1	-1
11	-44	-28	-23
17	1	-25	20
-43	1	-38	29
0	0	41	21
-14	6	-28	-29
-21	-1	-52	28
-17	-40	-8	-8
16	29	12	-6
-31	-27	-20	-32
32	14	-25	4
-20	13	-23	-22
52	2	12	9
-8	-48	7	-13
34	-33	19	-27
31	-5	-3	-16
-2	-1	46	26
-47	10	6	-13
-13	46	31	-44
8	-1	-15	-14
38	12	8	-31
-13	35	-1	32
5	-7	0	-14
5	33	15	8
-27	6	1	49
40	-4	25	-2
12	-55	-44	21
-10	22	6	2
19	53	-9	-56
-4	52	-32	-29
-6	-29	16	33
-8	-6	17	12
5	14	13	29
10	55	7	-9
-16	40	-36	25
-9	-51	-26	12
0	5	9	0
-15	-41	0	28
17	-6	8	-33
22	18	6	-4
2	3	3	-12
-33	48	3	-7
26	26	9	54
-3	0	24	47
2	-4	9	7
6	-52	-41	18
-16	6	22	-23
-20	15	-29	-4
13	-33	-1	57
6	7	-14	12
1	-7	36	7
1	0	-11	24
-18	7	-45	-38
5	46	-2	-33
28	-4	35	9
-9	-33	-31	8
54	13	-10	-47
26	36	24	34
27	33	3	38
24	-27	0	0
-43	-25	58	-5
-2	-5	40	13
17	19	16	-6
27	3	-56	12
17	-8	-13	-50
32	-27	26	-4
-22	22	4	-4
41	24	-9	50
22	-20	6	15
-1	-11	-14	-17
2	-54	0	0
0	-36	-4	-56
42	-25	-1	1
-19	41	-20	-3
5	-12	8	19
-40	-17	-1	0
-1	-48	8	-4
1	-9	41	7
-30	-11	5	-16
-9	-48	-26	4
3	-20	-30	0
-5	8	0	-57
-27	27	-10	1
51	7	-31	-5
-15	49	-14	17
28	19	8	-7
-48	-32	14	0
-33	-47	16	-9
10	6	38	19
-4	39	0	-16
29	3	-41	-33
35	-32	-13	-10
-49	29	1	8
1	-22	30	30
0	0	45	9
53	-7	-37	-12
-3	-12	51	-19
30	27	-12	-25
4	-58	-37	-5
-49	-20	-28	44
-57	-5	32	-7
